-0.0002074931	0.01382733	-0.03128194
-0.0008129776	0.002295747	0.6031214	0.7976457
0.24254
0.3071659
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.10127	0.02641704	0.1539738
-0.10127	0.04641704	0.1483649
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.08127002	-0.03358296	0.1389801
-0.08127002	-0.01358296	0.1431412
-0.08127002	0.006417036	0.1485275
-0.08127002	0.02641704	0.15039
-0.08127002	0.04641704	0.1349701
-0.08127002	0.06641704	0.1350282
-0.08127002	0.08641703	0.1168582
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.06127002	-0.05358296	0.1342689
-0.06127002	-0.03358296	0.1376066
0	0	0
-0.06127002	0.006417036	0.1592336
-0.06127002	0.02641704	0.1564073
-0.06127002	0.04641704	0.1430942
-0.06127002	0.06641704	0.1463814
-0.06127002	0.08641703	0.1185541
-0.06127002	0.106417	0.07970046
-0.06127002	0.126417	0.06896982
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
-0.04127002	-0.03358296	0.1481449
-0.04127002	-0.01358296	0.1585486
-0.04127002	0.006417036	0.1597604
-0.04127002	0.02641704	0.1586536
-0.04127002	0.04641704	0.1531472
-0.04127002	0.06641704	0.1479966
-0.04127002	0.08641703	0.1471924
-0.04127002	0.106417	0.1287721
-0.04127002	0.126417	0.07906725
0	0	0
0	0	0
0	0	0
0	0	0
-0.02127002	-0.07358296	0.1191576
-0.02127002	-0.05358296	0.1492512
-0.02127002	-0.03358296	0.155548
-0.02127002	-0.01358296	0.1576241
-0.02127002	0.006417036	0.1610002
-0.02127002	0.02641704	0.1618999
-0.02127002	0.04641704	0.1565587
-0.02127002	0.06641704	0.1535114
-0.02127002	0.08641703	0.1444999
-0.02127002	0.106417	0.1243283
-0.02127002	0.126417	0.09112413
0	0	0
0	0	0
0	0	0
0	0	0
-0.001270019	-0.07358296	0.1164011
-0.001270019	-0.05358296	0.1324226
-0.001270019	-0.03358296	0.1512636
-0.001270019	-0.01358296	0.167901
-0.001270019	0.006417036	0.1686681
-0.001270019	0.02641704	0.1589655
-0.001270019	0.04641704	0.1577149
-0.001270019	0.06641704	0.1398863
-0.001270019	0.08641703	0.1441913
-0.001270019	0.106417	0.09451143
-0.001270019	0.126417	0.09360661
0	0	0
0	0	0
0	0	0
0	0	0
0.01872998	-0.07358296	0.113272
0.01872998	-0.05358296	0.1178334
0.01872998	-0.03358296	0.1472883
0.01872998	-0.01358296	0.1492295
0.01872998	0.006417036	0.1585667
0.01872998	0.02641704	0.158596
0.01872998	0.04641704	0.1580686
0.01872998	0.06641704	0.130037
0.01872998	0.08641703	0.1149643
0.01872998	0.106417	0.09764987
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.03872998	-0.05358296	0.1284902
0.03872998	-0.03358296	0.1468765
0.03872998	-0.01358296	0.147627
0.03872998	0.006417036	0.137462
0.03872998	0.02641704	0.1370091
0.03872998	0.04641704	0.1356052
0.03872998	0.06641704	0.09593621
0.03872998	0.08641703	0.09666125
0.03872998	0.106417	0.06401266
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.05872998	-0.05358296	0.08106315
0.05872998	-0.03358296	0.1115015
0.05872998	-0.01358296	0.1113707
0.05872998	0.006417036	0.1353035
0.05872998	0.02641704	0.1057147
0.05872998	0.04641704	0.09679025
0.05872998	0.06641704	0.09604914
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0.07872998	-0.05358296	0.07479155
0.07872998	-0.03358296	0.08107185
0.07872998	-0.01358296	0.07905971
0.07872998	0.006417036	0.07377346
0.07872998	0.02641704	0.06704256
0.07872998	0.04641704	0.06240397
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
